address_id;address;postcode;state;country;property_valuation
992;8298 Texas Alley;2194;NSW;Australia;10
993;1 Continental Center;2146;NSW;Australia;9
994;0465 Melrose Alley;2768;NSW;Australia;9
995;5357 Mcguire Plaza;3073;VIC;Australia;9
996;4757 Texas Trail;3136;VIC;Australia;9
997;27 Sunfield Center;4869;QLD;Australia;3
998;656 Bartelt Parkway;3127;VIC;Australia;12
999;610 Lakewood Gardens Point;4078;QLD;Australia;7
1000;61 Lukken Plaza;3182;VIC;Australia;6
1001;67 Holmberg Way;2165;NSW;Australia;9
1002;3383 Fair Oaks Circle;3046;VIC;Australia;8
1003;2 Vermont Avenue;2066;NSW;Australia;12
1004;486 Atwood Pass;2065;NSW;Australia;12
1005;05 Loftsgordon Pass;4380;QLD;Australia;9
1006;570 Butternut Pass;2340;NSW;Australia;4
1007;63 Grayhawk Pass;2769;NSW;Australia;9
1008;44594 5th Street;4220;QLD;Australia;9
1009;495 Elmside Drive;2179;NSW;Australia;8
1010;9 Macpherson Avenue;2527;NSW;Australia;8
1011;738 Division Street;3024;VIC;Australia;8
1012;5 Sheridan Circle;3934;VIC;Australia;11
1013;42 Lunder Drive;2027;NSW;Australia;11
1014;3 Hayes Court;3109;VIC;Australia;10
1015;711 Sachtjen Point;2540;NSW;Australia;8
1016;16395 Nevada Lane;2145;NSW;Australia;10
1017;0996 Cody Terrace;2761;NSW;Australia;8
1018;80424 Corben Alley;2136;NSW;Australia;10
1019;37208 Golf View Terrace;2145;NSW;Australia;8
1020;1128 Golden Leaf Center;3124;VIC;Australia;9
1021;4885 Stone Corner Alley;3046;VIC;Australia;8
1022;66 Hudson Crossing;2153;NSW;Australia;10
1023;5287 Wayridge Alley;2069;NSW;Australia;12
1024;15393 Cody Lane;2046;NSW;Australia;9
1025;1 Mcbride Center;2484;NSW;Australia;6
1026;4870 Shelley Alley;3225;VIC;Australia;7
1027;65634 Del Mar Crossing;4053;QLD;Australia;7
1028;8572 Melvin Drive;3145;VIC;Australia;11
1029;5549 Bay Point;4068;QLD;Australia;9
1030;9 Forest Circle;2324;NSW;Australia;3
1031;6 Kedzie Hill;2214;NSW;Australia;9
1032;60601 Hoffman Court;2041;NSW;Australia;12
1033;1715 Scoville Drive;2031;NSW;Australia;11
1034;85 Laurel Trail;3809;VIC;Australia;6
1035;3082 Almo Center;2454;NSW;Australia;4
1036;27135 Melvin Plaza;4556;QLD;Australia;8
1037;40 Kinsman Pass;2065;NSW;Australia;10
1038;094 Green Road;2216;NSW;Australia;11
1039;91 Spohn Plaza;4573;QLD;Australia;7
1040;5 Jana Drive;4570;QLD;Australia;1
1041;201 Pepper Wood Avenue;2154;NSW;Australia;11
1042;4408 Haas Way;2171;NSW;Australia;9
1043;6 Pawling Trail;2871;NSW;Australia;7
1044;31111 Hoepker Road;3034;VIC;Australia;9
1045;79 Lighthouse Bay Lane;3082;VIC;Australia;8
1046;2354 Forster Road;2131;NSW;Australia;11
1047;5271 Vernon Court;3207;VIC;Australia;10
1048;06 Declaration Hill;3184;VIC;Australia;11
1049;07716 5th Alley;2250;NSW;Australia;5
1050;10 Pennsylvania Hill;2118;NSW;Australia;11
1051;2330 Huxley Crossing;2570;NSW;Australia;10
1052;5811 Hanson Lane;2260;NSW;Australia;7
1053;7 Main Crossing;2065;NSW;Australia;12
1054;682 Spenser Plaza;3977;VIC;Australia;6
1055;1149 Riverside Parkway;2016;NSW;Australia;11
1056;1176 Pine View Lane;2112;NSW;Australia;11
1057;22 Sachtjen Avenue;2137;NSW;Australia;12
1058;6 Pankratz Crossing;2228;NSW;Australia;11
1059;6988 Acker Crossing;2217;NSW;Australia;10
1060;9993 Mccormick Street;2223;NSW;Australia;8
1061;7 Holmberg Circle;2018;NSW;Australia;9
1062;7 Village Green Circle;3109;VIC;Australia;10
1063;4044 Tennessee Parkway;2315;NSW;Australia;9
1064;4297 Emmet Lane;2170;NSW;Australia;8
1065;6 Sycamore Drive;4053;QLD;Australia;7
1066;6 Barby Road;4300;QLD;Australia;4
1067;37495 Summerview Park;2619;NSW;Australia;7
1068;3 Center Crossing;2452;NSW;Australia;3
1069;19386 Burrows Way;2229;NSW;Australia;10
1070;4 Quincy Trail;2800;NSW;Australia;3
1071;69881 Westport Parkway;2880;NSW;Australia;1
1072;44 Ramsey Road;2515;NSW;Australia;9
1073;12764 Raven Plaza;4020;QLD;Australia;7
1074;356 Petterle Way;2193;NSW;Australia;9
1075;2827 Fallview Lane;2064;NSW;Australia;9
1076;7 Del Sol Road;4220;QLD;Australia;9
1077;05415 Basil Junction;2450;NSW;Australia;8
1078;09 Warbler Court;4152;QLD;Australia;9
1079;847 David Hill;4035;QLD;Australia;8
1080;24596 Hoepker Avenue;2322;NSW;Australia;4
1081;75 Mesta Hill;4509;QLD;Australia;7
1082;7258 Mandrake Terrace;3138;VIC;Australia;9
1083;84741 Scoville Terrace;3029;VIC;Australia;5
1084;04328 Rowland Plaza;3441;VIC;Australia;9
1085;332 Maywood Crossing;3136;VIC;Australia;9
1086;6026 Graceland Crossing;2121;NSW;Australia;11
1087;0 Fremont Court;3023;VIC;Australia;7
1088;5515 Artisan Center;3337;VIC;Australia;3
1089;0 Nevada Pass;2216;NSW;Australia;10
1090;06 Heffernan Junction;4074;QLD;Australia;7
1091;04 Onsgard Center;2101;NSW;Australia;9
1092;37 Division Way;2153;NSW;Australia;9
1093;9623 Fisk Plaza;2164;NSW;Australia;8
1094;9419 Homewood Way;2160;NSW;Australia;9
1095;26349 Spaight Junction;2756;NSW;Australia;8
1096;1063 Forest Avenue;4510;QLD;Australia;3
1097;548 Dahle Lane;2075;NSW;Australia;11
1098;4 Barby Road;2647;NSW;Australia;3
1099;258 Luster Court;2154;NSW;Australia;10
1100;22669 Lien Center;2565;NSW;Australia;6
1101;9 Autumn Leaf Court;2731;NSW;Australia;4
1102;9 Superior Plaza;3185;VIC;Australia;11
1103;86603 Dexter Road;2164;NSW;Australia;9
1104;8 Ridgeview Park;2323;NSW;Australia;5
1105;4754 Ramsey Junction;3130;VIC;Australia;9
1106;9 Dayton Alley;3757;VIC;Australia;7
1107;08 Carey Center;3284;VIC;Australia;6
1108;915 Thackeray Junction;2204;NSW;Australia;11
1109;515 3rd Road;2037;NSW;Australia;12
1110;184 Roth Pass;4211;QLD;Australia;7
1111;84 Porter Alley;2153;NSW;Australia;10
1112;79494 Ruskin Circle;2527;NSW;Australia;9
1113;98 Schiller Junction;2747;NSW;Australia;9
1114;20519 Katie Circle;2152;NSW;Australia;8
1115;2273 Oneill Place;2118;NSW;Australia;11
1116;03 6th Alley;2168;NSW;Australia;9
1117;8548 Hanover Park;2067;NSW;Australia;11
1118;4079 Lindbergh Center;3021;VIC;Australia;8
1119;338 Grasskamp Lane;2573;NSW;Australia;7
1120;0355 3rd Drive;2118;NSW;Australia;11
1121;0182 Esker Center;2759;NSW;Australia;9
1122;48 Sheridan Road;3185;VIC;Australia;11
1123;1879 Mitchell Center;2206;NSW;Australia;10
1124;81114 7th Place;4869;QLD;Australia;4
1125;1 Nevada Park;4226;QLD;Australia;8
1126;6 Buell Point;2062;NSW;Australia;12
1127;4284 Debra Drive;4814;QLD;Australia;3
1128;8 Hansons Street;3076;VIC;Australia;7
1129;7674 Roxbury Junction;4815;QLD;Australia;4
1130;771 Sugar Way;2076;NSW;Australia;11
1131;1792 Judy Road;2539;NSW;Australia;6
1132;92 Melvin Hill;2147;NSW;Australia;9
1133;592 Merry Lane;3184;VIC;Australia;3
1134;6 Dapin Park;4503;QLD;Australia;6
1135;03 Holmberg Park;4127;QLD;Australia;2
1136;8587 Graceland Way;2206;NSW;Australia;10
1137;91 Messerschmidt Trail;3162;VIC;Australia;11
1138;5998 Bayside Terrace;2526;NSW;Australia;9
1139;107 Moland Court;2579;NSW;Australia;5
1140;4439 7th Terrace;2177;NSW;Australia;9
1141;2272 Dennis Alley;3165;VIC;Australia;10
1142;0 Scofield Plaza;3201;VIC;Australia;4
1143;51152 Brickson Park Crossing;2768;NSW;Australia;9
1144;4668 Coleman Street;2160;NSW;Australia;5
1145;8 Moland Junction;2148;NSW;Australia;7
1146;1 Raven Junction;4502;QLD;Australia;4
1147;40570 Acker Alley;2166;NSW;Australia;9
1148;893 Petterle Trail;4551;QLD;Australia;10
1149;84 Monument Terrace;4127;QLD;Australia;4
1150;0103 Bay Junction;2222;NSW;Australia;11
1151;9618 Havey Place;2710;NSW;Australia;1
1152;098 Veith Hill;4510;QLD;Australia;3
1153;03058 Shoshone Lane;2090;NSW;Australia;12
1154;7975 Browning Plaza;3038;VIC;Australia;4
1155;154 Cambridge Point;3551;VIC;Australia;8
1156;3 Sachs Point;2250;NSW;Australia;7
1157;0386 Mayfield Way;4122;QLD;Australia;7
1158;24 Merchant Plaza;3031;VIC;Australia;10
1159;353 Oneill Park;3145;VIC;Australia;9
1160;92867 Lukken Lane;3142;VIC;Australia;9
1161;11 Corscot Plaza;2710;NSW;Australia;1
1162;13 Buhler Plaza;2576;NSW;Australia;8
1163;72673 Mayfield Trail;4209;QLD;Australia;6
1164;42739 Moose Pass;3442;VIC;Australia;8
1165;3 Atwood Lane;2153;NSW;Australia;10
1166;378 Prentice Point;4064;QLD;Australia;9
1167;95 Forest Run Drive;4152;QLD;Australia;8
1168;20 Main Road;2230;NSW;Australia;9
1169;71 Cherokee Hill;2127;NSW;Australia;7
1170;698 Summer Ridge Way;2529;NSW;Australia;7
1171;79 Grasskamp Center;2170;NSW;Australia;9
1172;6541 Dahle Junction;2212;NSW;Australia;9
1173;858 Swallow Parkway;2150;NSW;Australia;8
1174;0005 Independence Drive;2118;NSW;Australia;9
1175;525 Kedzie Street;4012;QLD;Australia;8
1176;03890 Logan Court;2747;NSW;Australia;8
1177;8 Clyde Gallagher Court;4217;QLD;Australia;8
1178;62 Elka Terrace;2430;NSW;Australia;3
1179;85931 Johnson Alley;3039;VIC;Australia;6
1180;63588 Clove Court;2017;NSW;Australia;9
1181;86 Stang Way;2213;NSW;Australia;10
1182;84 Westridge Hill;2061;NSW;Australia;10
1183;53740 Vera Parkway;3644;VIC;Australia;1
1184;2 Ramsey Parkway;2104;NSW;Australia;11
1185;651 Mesta Drive;3173;VIC;Australia;9
1186;1 Merrick Parkway;2830;NSW;Australia;2
1187;135 Crest Line Drive;2044;NSW;Australia;10
1188;63576 Anzinger Trail;2168;NSW;Australia;9
1189;05 Charing Cross Plaza;2320;NSW;Australia;5
1190;261 Farmco Drive;4118;QLD;Australia;4
1191;0 Northport Hill;3043;VIC;Australia;8
1192;894 Maple Wood Drive;2251;NSW;Australia;10
1193;05 Daystar Lane;2560;NSW;Australia;8
1194;81167 Division Hill;2873;NSW;Australia;1
1195;761 Bellgrove Lane;2541;NSW;Australia;7
1196;614 Shopko Trail;4350;QLD;Australia;3
1197;1911 Waxwing Point;2761;NSW;Australia;9
1198;0 Kedzie Junction;2155;NSW;Australia;10
1199;0108 Forster Parkway;4017;QLD;Australia;6
1200;466 Briar Crest Junction;2222;NSW;Australia;10
1201;6072 Ridge Oak Junction;2222;NSW;Australia;10
1202;31445 Morningstar Drive;3429;VIC;Australia;5
1203;22619 Schurz Street;2321;NSW;Australia;4
1204;61 Kim Avenue;2079;NSW;Australia;10
1205;12103 Merchant Circle;3072;VIC;Australia;9
1206;3 Porter Center;2230;NSW;Australia;9
1207;7 Luster Trail;2007;NSW;Australia;8
1208;7 Dahle Avenue;2620;NSW;Australia;9
1209;7 Magdeline Trail;3034;VIC;Australia;10
1210;275 Lindbergh Parkway;2086;NSW;Australia;11
1211;592 Tennessee Alley;2231;NSW;Australia;10
1212;0 American Ash Parkway;3175;VIC;Australia;7
1213;387 Pawling Drive;2580;NSW;Australia;4
1214;0 Evergreen Road;3037;VIC;Australia;7
1215;51529 Cascade Place;3550;VIC;Australia;4
1216;457 Ryan Road;3218;VIC;Australia;7
1217;94219 Buell Circle;2020;NSW;Australia;9
1218;267 Lukken Park;3930;VIC;Australia;9
1219;54 Harbort Road;2480;NSW;Australia;7
1220;81 American Place;2259;NSW;Australia;6
1221;2388 Thackeray Place;3130;VIC;Australia;10
1222;85957 Basil Way;3029;VIC;Australia;7
1223;01 Cottonwood Junction;2285;NSW;Australia;7
1224;37 Sutherland Terrace;2830;NSW;Australia;4
1225;7929 Grasskamp Trail;2119;NSW;Australia;11
1226;4 Hoard Pass;2153;NSW;Australia;9
1227;2 Dunning Alley;2120;NSW;Australia;10
1228;61949 7th Road;4573;QLD;Australia;8
1229;26 Lotheville Court;2085;NSW;Australia;11
1230;3765 Mandrake Alley;2763;NSW;Australia;9
1231;67348 Lakewood Gardens Road;2852;NSW;Australia;2
1232;014 Birchwood Parkway;3030;VIC;Australia;7
1233;17357 Katie Center;3677;VIC;Australia;4
1234;5772 Kennedy Junction;3030;VIC;Australia;5
1235;560 Melody Alley;4122;QLD;Australia;7
1236;92 Waubesa Center;2760;NSW;Australia;8
1237;359 Kropf Point;2750;NSW;Australia;9
1238;75 Scott Place;3806;VIC;Australia;7
1239;2 Eliot Lane;2155;NSW;Australia;11
1240;3466 Truax Terrace;2127;NSW;Australia;8
1241;9 7th Terrace;2155;NSW;Australia;10
1242;65209 Merrick Avenue;4873;QLD;Australia;2
1243;90351 Duke Junction;4820;QLD;Australia;1
1244;47 Glacier Hill Junction;4873;QLD;Australia;2
1245;7978 Carberry Way;4817;QLD;Australia;2
1246;795 Arapahoe Hill;4818;QLD;Australia;7
1247;6 Lerdahl Plaza;4519;QLD;Australia;6
1248;60320 Emmet Road;4806;QLD;Australia;4
1249;11 Golf Pass;4805;QLD;Australia;2
1250;563 Northport Drive;4701;QLD;Australia;1
1251;8 Eggendart Court;2478;NSW;Australia;9
1252;91336 Spenser Street;4560;QLD;Australia;6
1253;33 Rockefeller Avenue;4740;QLD;Australia;2
1254;71 Sundown Circle;4720;QLD;Australia;1
1255;33 Bayside Way;4702;QLD;Australia;1
1256;23 Hollow Ridge Avenue;4702;QLD;Australia;2
1257;16623 Mariners Cove Plaza;4127;QLD;Australia;2
1258;884 Shoshone Lane;4670;QLD;Australia;3
1259;12 Prentice Point;4670;QLD;Australia;1
1260;7008 Warner Park;4670;QLD;Australia;2
1261;51673 Heffernan Park;4655;QLD;Australia;3
1262;32 Meadow Ridge Alley;4610;QLD;Australia;1
1263;37 Clarendon Lane;4655;QLD;Australia;3
1264;7 Onsgard Court;4551;QLD;Australia;9
1265;543 Victoria Park;4702;QLD;Australia;6
1266;640 Toban Hill;4702;QLD;Australia;6
1267;93 Corben Crossing;4506;QLD;Australia;4
1268;26 Portage Junction;4503;QLD;Australia;5
1269;7928 Mendota Circle;4503;QLD;Australia;2
1270;1075 Raven Place;4512;QLD;Australia;7
1271;0 Summerview Pass;4511;QLD;Australia;2
1272;7310 Shopko Trail;4500;QLD;Australia;8
1273;6659 Kenwood Plaza;4380;QLD;Australia;1
1274;41 Knutson Alley;4370;QLD;Australia;4
1275;67396 Roxbury Court;4817;QLD;Australia;3
1276;55 Hauk Court;4350;QLD;Australia;7
1277;131 Tony Road;4213;QLD;Australia;8
1278;791 Elgar Trail;4340;QLD;Australia;5
1279;617 Welch Street;4122;QLD;Australia;7
1280;1 Namekagon Plaza;4306;QLD;Australia;8
1281;3 Blaine Road;4306;QLD;Australia;6
1282;77 Pankratz Plaza;4306;QLD;Australia;8
1283;4081 Veith Lane;4306;QLD;Australia;4
1284;55 Elgar Park;4306;QLD;Australia;7
1285;9821 Fair Oaks Trail;4306;QLD;Australia;1
1286;19679 Buell Pass;4305;QLD;Australia;5
1287;8 Kinsman Alley;4304;QLD;Australia;2
1288;9989 Toban Way;4301;QLD;Australia;3
1289;378 Butterfield Pass;4300;QLD;Australia;6
1290;7 Schurz Parkway;4212;QLD;Australia;7
1291;07780 Autumn Leaf Drive;4209;QLD;Australia;7
1292;87 Reinke Drive;4211;QLD;Australia;6
1293;3 Gina Center;4210;QLD;Australia;7
1294;029 Scott Center;4205;QLD;Australia;5
1295;36072 Lakewood Gardens Court;4051;QLD;Australia;8
1296;408 Grover Place;4165;QLD;Australia;9
1297;392 Ridge Oak Road;4165;QLD;Australia;7
1298;9 Sugar Junction;4053;QLD;Australia;7
1299;0917 Golf View Parkway;4217;QLD;Australia;1
1300;16039 Warrior Parkway;4130;QLD;Australia;7
1301;3 School Place;4124;QLD;Australia;4
1302;9120 Corry Avenue;4208;QLD;Australia;7
1303;2 Shoshone Way;4123;QLD;Australia;6
1304;32 Vidon Point;4118;QLD;Australia;7
1305;515 Bunting Point;4115;QLD;Australia;8
1306;67727 Westerfield Hill;4164;QLD;Australia;9
1307;0 Moland Parkway;4127;QLD;Australia;7
1308;764 Dahle Alley;4115;QLD;Australia;8
1309;72 Shasta Plaza;4152;QLD;Australia;4
1310;210 Esch Park;2452;NSW;Australia;8
1311;55326 Fulton Hill;3931;VIC;Australia;10
1312;482 Bartelt Junction;4280;QLD;Australia;7
1313;58563 Monterey Hill;4300;QLD;Australia;2
1314;889 Straubel Way;4055;QLD;Australia;6
1315;9 Dawn Court;4128;QLD;Australia;2
1316;1988 Bartillon Terrace;4500;QLD;Australia;3
1317;57384 Sycamore Park;4370;QLD;Australia;6
1318;276 Hoffman Road;4017;QLD;Australia;8
1319;98791 Johnson Way;4053;QLD;Australia;7
1320;7 John Wall Parkway;4020;QLD;Australia;5
1321;0693 Eagan Court;4019;QLD;Australia;4
1322;38 Main Park;3188;VIC;Australia;8
1323;2 Shasta Street;3977;VIC;Australia;8
1324;27 Farmco Pass;3806;VIC;Australia;8
1325;9985 Barnett Circle;3940;VIC;Australia;7
1326;60855 Fieldstone Avenue;3939;VIC;Australia;6
1327;2 Dixon Crossing;3910;VIC;Australia;7
1328;7 Canary Trail;3977;VIC;Australia;10
1329;09653 Golf View Way;3840;VIC;Australia;2
1330;433 Mockingbird Center;3840;VIC;Australia;2
1331;4 Sycamore Pass;3977;VIC;Australia;5
1332;833 Sherman Court;3810;VIC;Australia;6
1333;0 Fulton Drive;3806;VIC;Australia;8
1334;02885 Buhler Court;3804;VIC;Australia;9
1335;8766 Onsgard Plaza;3805;VIC;Australia;8
1336;5061 Cottonwood Trail;3765;VIC;Australia;7
1337;05 Dahle Drive;3757;VIC;Australia;7
1338;5063 Shopko Pass;2582;NSW;Australia;8
1339;09 Hagan Pass;3196;VIC;Australia;8
1340;87897 Lighthouse Bay Pass;3747;VIC;Australia;4
1341;294 Lawn Junction;3677;VIC;Australia;1
1342;5 Springview Terrace;3620;VIC;Australia;4
1343;9 Logan Drive;3620;VIC;Australia;2
1344;6002 Del Sol Trail;3630;VIC;Australia;2
1345;77 Acker Alley;3151;VIC;Australia;10
1346;38 Hansons Place;3023;VIC;Australia;7
1347;30 Crescent Oaks Point;3564;VIC;Australia;2
1348;0784 Utah Plaza;3199;VIC;Australia;7
1349;5298 Nevada Circle;3500;VIC;Australia;1
1350;0 Ramsey Place;3444;VIC;Australia;4
1351;7006 Miller Avenue;3444;VIC;Australia;4
1352;1 Bayside Pass;3076;VIC;Australia;8
1353;43811 Golf View Road;3380;VIC;Australia;1
1354;19 Green Ridge Avenue;3340;VIC;Australia;3
1355;91079 Lukken Way;3338;VIC;Australia;5
1356;1450 Gulseth Park;3337;VIC;Australia;5
1357;1 Boyd Terrace;3280;VIC;Australia;4
1358;9 Almo Alley;3224;VIC;Australia;5
1359;016 Tony Street;3222;VIC;Australia;5
1360;02505 Mariners Cove Street;3222;VIC;Australia;6
1361;970 Sundown Place;3222;VIC;Australia;5
1362;0261 Roxbury Crossing;4164;QLD;Australia;9
1363;5413 Harbort Terrace;3226;VIC;Australia;7
1364;03444 Scott Lane;3204;VIC;Australia;10
1365;3 Schlimgen Alley;3201;VIC;Australia;6
1366;0162 Darwin Alley;3201;VIC;Australia;6
1367;66 Division Pass;3840;VIC;Australia;1
1368;6 Forster Crossing;3198;VIC;Australia;8
1369;939 Hermina Drive;3198;VIC;Australia;8
1370;393 Warrior Crossing;3190;VIC;Australia;10
1371;3962 Rigney Center;3156;VIC;Australia;8
1372;64201 Bonner Point;3169;VIC;Australia;5
1373;0 Grasskamp Pass;3170;VIC;Australia;10
1374;3831 Paget Road;3163;VIC;Australia;6
1375;46523 Mcbride Circle;3161;VIC;Australia;9
1376;29 Mallory Circle;3791;VIC;Australia;9
1377;6229 Amoth Place;3156;VIC;Australia;8
1378;952 Fairview Hill;3155;VIC;Australia;8
1379;6 La Follette Lane;3977;VIC;Australia;6
1380;6837 West Pass;4119;QLD;Australia;7
1381;28 Menomonie Street;3140;VIC;Australia;10
1382;94 Sheridan Parkway;3136;VIC;Australia;9
1383;50 Claremont Junction;3818;VIC;Australia;6
1384;70676 Eggendart Trail;3028;VIC;Australia;8
1385;5586 Buena Vista Avenue;3106;VIC;Australia;10
1386;02701 Talmadge Junction;3082;VIC;Australia;7
1387;220 Mitchell Place;3099;VIC;Australia;9
1388;02570 Tony Way;3752;VIC;Australia;6
1389;12 Alpine Lane;3754;VIC;Australia;8
1390;6 Northfield Point;3140;VIC;Australia;9
1391;7709 Bluestem Place;3068;VIC;Australia;5
1392;8108 Clyde Gallagher Crossing;3756;VIC;Australia;4
1393;79206 Independence Drive;3061;VIC;Australia;5
1394;60447 Ridgeway Plaza;3048;VIC;Australia;6
1395;4 Milwaukee Park;3046;VIC;Australia;9
1396;73506 Cordelia Lane;4217;QLD;Australia;4
1397;0 Rowland Road;3036;VIC;Australia;9
1398;42829 Charing Cross Road;3107;VIC;Australia;8
1399;7530 Sutteridge Hill;3030;VIC;Australia;7
1400;88545 Milwaukee Center;3022;VIC;Australia;8
1401;070 Shelley Terrace;3020;VIC;Australia;4
1402;12439 Kropf Way;3049;VIC;Australia;6
1403;931 Rigney Terrace;3015;VIC;Australia;10
1404;6 Anderson Court;2880;NSW;Australia;1
1405;11207 Lukken Center;3500;VIC;Australia;2
1406;4370 Haas Trail;2870;NSW;Australia;5
1407;45 Tony Trail;2259;NSW;Australia;7
1408;46 Dovetail Avenue;2830;NSW;Australia;4
1409;967 Farmco Road;2880;NSW;Australia;1
1410;623 Talisman Way;2763;NSW;Australia;8
1411;837 Evergreen Junction;2774;NSW;Australia;8
1412;21 West Avenue;2155;NSW;Australia;10
1413;83758 Kings Hill;2770;NSW;Australia;7
1414;8 Veith Alley;2750;NSW;Australia;5
1415;9 Pond Avenue;2767;NSW;Australia;9
1416;255 Doe Crossing Terrace;2767;NSW;Australia;8
1417;2 Alpine Circle;2765;NSW;Australia;10
1418;0 Talisman Trail;2769;NSW;Australia;10
1419;5700 Banding Lane;2762;NSW;Australia;9
1420;94079 Eggendart Point;2745;NSW;Australia;9
1421;87038 Sauthoff Road;2761;NSW;Australia;7
1422;4817 Fulton Junction;2761;NSW;Australia;8
1423;22 Transport Alley;2761;NSW;Australia;9
1424;1231 Grim Road;2760;NSW;Australia;8
1425;3 Rigney Center;2794;NSW;Australia;2
1426;7847 Buell Trail;2759;NSW;Australia;8
1427;42946 Fieldstone Pass;2750;NSW;Australia;9
1428;1617 Beilfuss Street;2759;NSW;Australia;8
1429;64 Everett Circle;2756;NSW;Australia;8
1430;184 Melrose Pass;2756;NSW;Australia;11
1431;8934 Park Meadow Street;2756;NSW;Australia;8
1432;14155 Evergreen Way;2756;NSW;Australia;8
1433;26607 West Hill;2777;NSW;Australia;9
1434;53649 Mandrake Place;2749;NSW;Australia;8
1435;223 Trailsway Parkway;2154;NSW;Australia;10
1436;8999 Elmside Pass;2749;NSW;Australia;9
1437;53 Steensland Parkway;2773;NSW;Australia;10
1438;8 Prairie Rose Circle;2745;NSW;Australia;9
1439;3416 Texas Pass;2747;NSW;Australia;7
1440;8088 Macpherson Hill;2323;NSW;Australia;5
1441;6418 Jenna Trail;2640;NSW;Australia;4
1442;70262 Hermina Court;3690;VIC;Australia;2
1443;89684 Coolidge Hill;2630;NSW;Australia;1
1444;00 International Junction;2260;NSW;Australia;8
1445;5 Carioca Pass;2594;NSW;Australia;3
1446;6386 Raven Road;2579;NSW;Australia;2
1447;8 Mendota Plaza;2567;NSW;Australia;9
1448;913 Londonderry Trail;2567;NSW;Australia;8
1449;58516 Tony Plaza;2567;NSW;Australia;8
1450;583 Jenna Pass;2567;NSW;Australia;9
1451;77729 Kim Plaza;2560;NSW;Australia;7
1452;1253 Ridge Oak Center;2560;NSW;Australia;4
1453;975 Melby Street;2564;NSW;Australia;8
1454;6279 Lien Junction;2560;NSW;Australia;6
1455;1435 Lukken Trail;2570;NSW;Australia;8
1456;25 Darwin Terrace;2207;NSW;Australia;9
1457;3 Independence Hill;2560;NSW;Australia;9
1458;4 Stone Corner Avenue;4503;QLD;Australia;6
1459;14179 Springs Drive;2557;NSW;Australia;9
1460;8 Green Ridge Place;2565;NSW;Australia;9
1461;55 Red Cloud Pass;2536;NSW;Australia;5
1462;21 Spohn Drive;2530;NSW;Australia;8
1463;11606 Myrtle Street;2207;NSW;Australia;8
1464;45725 Hagan Pass;2519;NSW;Australia;9
1465;93482 Jenifer Alley;2439;NSW;Australia;10
1466;04 Gulseth Plaza;2528;NSW;Australia;8
1467;0 Canary Parkway;2506;NSW;Australia;9
1468;2 Dayton Center;2487;NSW;Australia;9
1469;25607 Summer Ridge Way;2448;NSW;Australia;5
1470;828 Schlimgen Circle;2450;NSW;Australia;5
1471;558 Thompson Junction;2440;NSW;Australia;6
1472;589 Main Plaza;2290;NSW;Australia;4
1473;472 Blaine Junction;2440;NSW;Australia;3
1474;12 Express Pass;2340;NSW;Australia;2
1475;76 Norway Maple Drive;4509;QLD;Australia;6
1476;4 Oriole Hill;2340;NSW;Australia;7
1477;038 North Court;2333;NSW;Australia;3
1478;7231 Pepper Wood Point;2428;NSW;Australia;8
1479;941 La Follette Hill;2263;NSW;Australia;10
1480;2 Barby Trail;2769;NSW;Australia;10
1481;29133 Canary Circle;2282;NSW;Australia;8
1482;12 Redwing Street;2325;NSW;Australia;4
1483;57835 Ruskin Lane;2325;NSW;Australia;5
1484;7 Mifflin Terrace;2323;NSW;Australia;3
1485;7509 Prairieview Center;2289;NSW;Australia;9
1486;7 Delaware Hill;2320;NSW;Australia;6
1487;15012 Oneill Plaza;2285;NSW;Australia;5
1488;4861 School Park;2290;NSW;Australia;3
1489;9 Sycamore Pass;2287;NSW;Australia;5
1490;005 Prentice Circle;2307;NSW;Australia;5
1491;81 Artisan Park;2259;NSW;Australia;5
1492;7764 Declaration Hill;2261;NSW;Australia;9
1493;7049 Sutteridge Lane;2251;NSW;Australia;8
1494;40 Dexter Crossing;2250;NSW;Australia;9
1495;543 Morrow Terrace;2261;NSW;Australia;8
1496;36 Marquette Center;2250;NSW;Australia;7
1497;8 Arizona Way;2233;NSW;Australia;9
1498;78960 Schiller Lane;2450;NSW;Australia;4
1499;75 Hoepker Street;2232;NSW;Australia;10
1500;39677 Emmet Terrace;2211;NSW;Australia;10
1501;30 Bay Hill;2229;NSW;Australia;12
1502;6 Canary Plaza;2223;NSW;Australia;8
1503;4 Maywood Court;2228;NSW;Australia;10
1504;04489 Corscot Hill;2232;NSW;Australia;10
1505;00941 7th Place;2227;NSW;Australia;10
1506;09 Bayside Place;2223;NSW;Australia;10
1507;8802 Fisk Street;2234;NSW;Australia;10
1508;81 Darwin Court;2210;NSW;Australia;10
1509;54295 Dorton Hill;2219;NSW;Australia;10
1510;29 Spohn Drive;2212;NSW;Australia;10
1511;87746 Bellgrove Park;2211;NSW;Australia;10
1512;4517 Colorado Place;2210;NSW;Australia;10
1513;91433 Hollow Ridge Crossing;2210;NSW;Australia;10
1514;237 Garrison Way;2207;NSW;Australia;8
1515;7 Bartillon Circle;2260;NSW;Australia;8
1516;22 Nelson Terrace;2190;NSW;Australia;10
1517;96 Pepper Wood Drive;2567;NSW;Australia;10
1518;79055 Moose Terrace;2176;NSW;Australia;9
